Image Links,BRAND NAME,PRODUCT NAME,CATEGORY,SUBCATEGORY,INGREDIENTS,NOVA Group
https://images.openfoodfacts.org/images/products/871/256/647/9665/front_en.33.400.jpg,"Knorr, Morrisons",Vegetable Stock Pot 8 x - Knorr - 224 g,"Plant-based foods and beverages,  Plant-based foods"," Bouillon pots,  Vegetable bouillon pots","concentrated vegetable stock (water, carrots, leek, red bell pepper, celeriac) (43%), glucose syrup, salt, yeast extract, palm fat, sugar, potassium chloride, parsley, vegetable juice concentrate (celery, carrots, leek, onions) (0,9%), spices (celery seeds, lovage root, nutmeg, pepper), gelling agents (xanthan gum, locust bean gum), flavourings, caramel syrup, maltodextrin",Ultra processed foods
https://images.openfoodfacts.org/images/products/87126068/front_en.43.400.jpg,Schweppes,Schweppes Mandarin - 500 ml,"Beverages,  Carbonated drinks"," Carbonated fruit soft drink with sugar and less than 10% of fruit juice,  Sweetened beverages","Water, fructose-glucose syrup, , mandarin juice (2%) of concentrated juice, carbon dioxide (min, 2 g/), acid: immune acid, flavors, antioxidant: ascorbic acid, ug stabilizers: e 414 and e 445, preservative: potassium sorbate, color: carotenes",Ultra processed foods
https://images.openfoodfacts.org/images/products/872/270/003/0119/front_fr.73.400.jpg,"Alsa, Unilever",Sucre vanillé x 12 sachets - Alsa - 75 g,"Sweeteners,  Sugars"," Sugars,  Vanilla sugars","sugar, starch, natural vanilla extract, may contain: wheat",Processed culinary ingredients
https://images.openfoodfacts.org/images/products/26075907/front_fr.14.400.jpg,Simplement Bon Et Bio,Sucre de fleur de coco bio - Simplement Bon Et Bio - 250g,"Sweeteners,  Sugars"," Sugars,  Coconut sugar","French: 
                    
                    sucre de fleur de coco bio",Processed culinary ingredients
https://images.openfoodfacts.org/images/products/20952174/front_en.25.400.jpg,LIDL,Lightly salted tortilla - LIDL - 200g,"Snacks,  Salty snacks"," Crisps,  Corn chips","maize flour, sunflower oil, salt",Processed foods
https://images.openfoodfacts.org/images/products/871/120/045/1715/front_fr.52.400.jpg,Amora,Amora Vinaigre de Cidre Bouteille - 600 ml,"Condiments,  Vinegars"," Cider vinegars,  Groceries","French: 
                    
                    Vinaigre de cidre origine France (dont SULFITES), conservateur : DISULFITE de potassium.",Processed culinary ingredients
https://images.openfoodfacts.org/images/products/871/091/202/9939/front_es.27.400.jpg,Holland Corona,Edam - Holland Corona - 300 g,"Dairies,  Fermented foods"," Quesos,  Quesos de los Países Bajos",": 
Leche de vaca pasteurizada, sal, fermentos lácticos, coagulante.",Processed foods
https://images.openfoodfacts.org/images/products/405/648/904/1085/front_fr.42.400.jpg,"Toque du Chef, Lidl",Parmentier de poisson à la ciboulette - Toque du Chef - 300 g,"Meals,  Meals with fish","Meals,  Meals with fish",": 
                    
                    Purée 73% [eau, lait écrémé réhydraté, flocons de pommes de terre 10%, crème fraîche 8,7%, échalotes, huile de colza, ciboulette 0,7%, sel, ail, poivre, curcuma], lieu 23% (chair de lieu 15%, filet de lieu 7,7%), pain de mie (farine de blé, eau, levure, sel, farine de soja, huile de colza), chapelure (dont blé), oignons (oignons, huile de tournesol), ciboulette 0,2%, huile de colza, curcuma. Poisson pêché en Océan Atlantique Nord Est.",Processed foods
https://images.openfoodfacts.org/images/products/408/860/014/0858/front_en.24.400.jpg,"Four Seasons, Aldi",Chickpeas in water - Four Seasons - 400g,"Plant-based foods and beverages,  Plant-based foods"," Canned legumes,  Canned chickpeas","chick peas, water, antioxidant: sodium metabisulphite",Unprocessed or minimally processed foods
https://images.openfoodfacts.org/images/products/405/648/910/9709/ingredients_en.51.400.jpg,Milbona,Copa de Chocolate y Nata - Milbona - 200 g,"Dairies,  Desserts"," Chocolate creamy puddings,  Canned chocolate creamy puddings","skimmed milk, 14 % cream, glucose-fructose syrup, sugar, modified starch, 1,3 % low-fat cocoa powder, wheat starch, thickener: carrageenan, guar gum, edible gelatin (beef), emulsifier: lactic acid bacteria of mono - and diglycerides of fatty acids, nitrogen",Ultra processed foods
https://images.openfoodfacts.org/images/products/308/368/111/6939/front_en.37.400.jpg,Bonduelle,Poêlée La Paysanne - Bonduelle - 750 g,"Frozen foods,  Meals"," Frozen ready-made meals,  fr:Poêlées à la paysanne","prefrite potatoes 20% (potatoes 19%, sunflower oil, dextrose), broccoli 20%, carpttes,20%, gourmet peas 12%, paris mushrooms 7%, onions, water, fresh cream, turn-ql oil, wheat façine, chives, salt, garlic, natural aromas, yeast extract, pepper, may contain celery",Ultra processed foods
https://images.openfoodfacts.org/images/products/405/648/911/0118/front_fr.82.400.jpg,"Envia, Lidl, Milbona, 1001 Delights (Lidl), Milbona (Lidl)",Vanilla yoghurt - Envia - 1 kg,"Dairies,  Fermented foods"," fr:Spécialités laitières,  fr:Spécialités laitières aromatisées","French: 
                    
                    84% lait fermenté (lait écrémé, crème (lait), ferments lactiques (lait)), eau, 6,8 % sucre, amidon modifié (maïs), concentré de carotte à propriété colorante, arôme naturel de vanille, arôme naturel, 0,02% gousses de vanille épuisées broyées.",Ultra processed foods
https://images.openfoodfacts.org/images/products/505/754/561/9520/front_en.14.400.jpg,Tesco,Tesco wholemeal bread - 800g,"Plant-based foods and beverages,  Plant-based foods"," Breads,  Sliced breads","Wholemeal Wheat Flour. Water, Yeast, Salt, Barley Malt Flour, Sugar, Emulsifiers (Mono - and Diacetyl Tartaric Acid Esters of Mono - and Diglycerides of Fatty Acids. Mono - and Diglycerides of Fatty Acids). Spirit Vinegar. Preservative (Calcium Propionate), Rapeseed Oil, Wheat Gluten, Flour Treatment Agent (Ascorbic Acid)",Ultra processed foods
https://images.openfoodfacts.org/images/products/366/014/095/4259/front_en.29.400.jpg,Brossard,"Brossard - Savane Mini Dark Chocolate Marble Cakes, 210g (7.5oz) - 210 g","Snacks,  Sweet snacks"," Chocolate cakes,  Marble cakes","ble flour 22,2%, fresh eggs, rapeseed oil, sugar, dark chocolate 6,7% (sugar, cocoa paste, cocoa butter, emulsifier: sunflower lecithin, natural vanilla flavor), stabilizer: glycerol, soluble ble fiber, crystallized invert sugar syrup, ble starch, cocoa powder, baking powders: diphosphates - sodium carbonates, emulsifier: mono - and fatty acid diglycerides,  preservative: potassium sorbate, flavouring",Ultra processed foods
https://images.openfoodfacts.org/images/products/325/622/868/6572/front_fr.28.400.jpg,"U Bio, U",Muesli croustillant fruits rouges - U Bio - 350 g,"Plant-based foods and beverages,  Plant-based foods"," Mueslis with fruits,  Crunchy mueslis with fruits","French: 
                    
                    Flocons d'avoine complète 41%, sucre de canne, flocons de blé complet 16%, farine de blé 12%, huile de tournesol (huile de tournesol, antioxydant : extrait riche en tocophérols), farine de riz, framboises 2,4%, cerises 1,4%, fraises 0,9%, miel, extrait de malt d'orge, sel, huile de tournesol",Processed foods
https://images.openfoodfacts.org/images/products/594/223/300/1353/front_ro.4.400.jpg,Zizin,zizin - 1l,"Beverages,  Alcoholic beverages"," Pale ales,  American-style Pale Ale (APA)",The ingredients of the product must be specified in order to determine the NOVA group.,Food processing level unknown
https://images.openfoodfacts.org/images/products/506/036/718/1274/front_en.3.400.jpg,Pip & Nut,Smooth Peanut Butter - Pip & Nut - 300 g,"Plant-based foods and beverages,  Plant-based foods"," Nut butters,  Peanut butters","Argentinian Hi-Oleic Peanuts (99.6%), Sea Salt",Processed foods
https://images.openfoodfacts.org/images/products/332/977/008/0737/front_fr.3.400.jpg,Yoplait,Perle de lait - Yoplait - 6 x 125 g,"Dairies,  Fermented foods"," fr:Spécialités laitières,  fr:Spécialités laitières nature non sucrées","French: 
Lait écrémé, crème, amidon transformé de riz, poudre de lait écrémé,ferments lactiques (lait),lait d'origine France",Ultra processed foods
https://images.openfoodfacts.org/images/products/405/648/929/3880/front_ro.4.400.jpg,Alesto,Smochine deshidratate - Alesto - 200 g,"ro:Fructe deshidratate,  ro:Smochine","ro:Fructe deshidratate,  ro:Smochine",dehydrated figs,Food processing level unknown
https://images.openfoodfacts.org/images/products/333/697/210/9074/front_fr.3.400.jpg,VICO,Monster Munch crazy original - VICO,"Snacks,  Salty snacks"," Chips and fries,  Crisps","dehydrated potatoes (eu° 41%, potato starch, sunflower oil, modified potato starch, sugar, whey powder (milk), salt, natural flavour, cheese powder (milk), emulsifiers: mono - and diglycerides of fatty acids (origin: vegetable)",Ultra processed foods
https://images.openfoodfacts.org/images/products/312/448/019/5333/front_fr.3.400.jpg,May Tea,May Tea Thé vert saveur citron,"Beverages and beverages preparations,  Plant-based foods and beverages"," Iced teas,  Sweetened beverages","French: 
                    
                    infusion de thé vert 94% (eau, infusion intense de thé vert), sucre, jus de citron à base de concentré 0.9%, arôme naturel de thé, arôme naturel de citron avec autres arômes naturels, acidifiants : acide citrique et acide malique, correcteur d'acidité : citrate de sodium, antioxydant : acide ascorbique",Ultra processed foods
https://images.openfoodfacts.org/images/products/505/399/016/7913/front_de.3.400.jpg,Pringles,Hot & Spicy - Pringles - 185 g,"Plant-based foods and beverages,  Plant-based foods"," Flavoured potato crisps,  Salty snacks made from potato","German: 
                    
                    Kartoffelpüreepulver, pflanzliche Öle (Sonnenblume, Mais), Reismehl, Weizenstärke, Maismehl, Gewürze (Gewürze, Zucker, Geschmacksverstärker (Mononatriumglutamat, Dinatriumguanylat, Dinatriuminosinat)), Brühe (Speisesalz, Pflanzeneiweiß, Sonnenblumenöl), Tomatenpulver, Aromen, Hefeextrakt, Süßmolkenpulver (Milch), Dextrose, modifizierte Maisstärke, Glucosesirup, Säuerungsmittel (Citronensäure, Milchsäure), Milcheiweiß, Zwiebelpulver, Jalapeño, Paprikapulver, Chili, Knoblauchpulver, Farbstoff (Paprikaextrakt), Säureregulator (Calciumlactat}, Rauch), Emulgator (E471), Maltodextrin, Salz, Farbstoff (e160b)",Ultra processed foods
https://images.openfoodfacts.org/images/products/330/274/005/9162/front_fr.3.400.jpg,Fleury Michon,Blanc de dinde Sans Nitrite - Fleury Michon - 130 g,"Meats and their products,  Prepared meats"," Poultry hams,  Cooked turkey breast slices","French: 
                    
                    Filet de dinde 86%, eau, bouillon (eau, viande de dinde, os de poulet, plantes aromatiques, ail, épices, sel, carotte, céleri, oignon, poireau), sel, dextrose, arômes naturels (présence naturelle de polyphenols), antioxydant: acide ascorbique, colorant : caramel ordinaire.",Ultra processed foods
https://images.openfoodfacts.org/images/products/325/654/999/9368/front_fr.8.400.jpg,PITCH,Brioche Pépites de Chocolat - PITCH,"Snacks,  Sweet snacks"," Brioche filled with chocolate drops,  Gâteau",": 
                    
                    Farine de blé 38%, pépites de chocolat* 13.5% (sucre, masse de cacao, beurre de cacao, émulsifiant: lécithines de SOJA) - Levain 8% (farine de BLÉ 4,5%, eau, sel) - Huile de colza ŒUFS frais, Sucre Eau - Sirop de fructose glucose, Emulsifiants: mono et diglycerides d'acides gras, E481-Levure, Fibres de psyllium - Sel - Gluten de blé - Epaississant: gomme guar arôme naturel - Agent de traitement de la farine : acide ascorbique - Protéines de lait.",Ultra processed foods
https://images.openfoodfacts.org/images/products/872/330/071/0739/front_en.3.400.jpg,Innovit,Vitamine D 10 - Innovit - 57 g,"Dietary supplements,  Vitamins","Dietary supplements,  Vitamins",The ingredients of the product must be specified in order to determine the NOVA group.,Food processing level unknown
https://images.openfoodfacts.org/images/products/330/274/006/8287/front_fr.41.400.jpg,Fleury Michon,"Surimi Le Moelleux - Fleury Michon - 448g, 28 bâtonnets","Seafood,  Fishes and their products"," Surimi,  Surimi on sticks",": 
                    
                    Chair de poisson 38%, eau, amidons (dont blé), lait écrémé réhydraté, huile de colza, sucre, sel, arômes naturels (contient crustacés, mollusques, poissons), colorant: extrait de paprika.",Ultra processed foods
https://images.openfoodfacts.org/images/products/594/144/567/6533/ingredients_en.19.400.jpg,Chio,Chips au paprika - Chio - 12,"Plant-based foods and beverages,  Plant-based foods"," Flavoured potato crisps,  Paprika crisps","potato powder (61%), starch, vegetable oil (sunflower, rapeseed in different portions), sugar, salt, emulsifier (lecithin), paprika powder (1.1%), carob, sodium flavor enhancer, tomato powder, balsamic vinegar powder (concentrated grape vinegar, wine vinegar powder, apricot powder, acidity regulator (calcium phosphates barley powder, raising agent (sodium hydrogen carbonate), chili powder, garlic powder, stains products (black tea extract),  acid (apple acid), colorant (extract of che pepper), herbs, spices, barley malt vinegar extract, spirits vinegar powder, can (hu) kemencében sütött paprika ízű burgonyachips contains traces of cereals containing gluten (whey), sesame and milk, összetou inink (nanraforgóolaj, repceolaj valtozo aráinyui természetes",Ultra processed foods
https://images.openfoodfacts.org/images/products/11044204/front_en.77.400.jpg,Alnatura,Schoko Reis Waffeln - Alnatura - 100g,"Plant-based foods and beverages,  Plant-based foods"," Puffed cereal cakes,  Puffed rice cakes","German: 
                    
                    Zutaten/Ingrédients Vollmilchschokolade* 60% (Rohrzucker*, Kakaobutter*, Vollmilchpulver*, Kakaomasse*), Vollkornreis* 40%",Processed foods
https://images.openfoodfacts.org/images/products/20208066/front_de.73.400.jpg,Josekaffee,Kaffee instant - Josekaffee - 200g,"Plant-based foods and beverages,  Beverages"," Instant coffees,  Marble cakes","French: 
                    
                    26,5% farine de blé (origine: France), sucre, huile de colza, 18% oeufs entiers frais stabilisant: sorbitols ; 2,5% cacao maigre en poudre** poudres à lever: tartrates de potassium , carbonates de sodium , émulsifiant: mono - et diglycerides d'acides gras; sel, arôme naturel de vanille avec autres arômes naturels, arôme naturel de vanille (contient alcool).",Ultra processed foods
https://images.openfoodfacts.org/images/products/20347529/front_ro.4.400.jpg,Tastino,Tastino Biscuiti Petit beurre - 450 g,"Snacks,  Sweet snacks"," Biscuits,  Petit-Beurre",": 
Făină de grâu, zahăr, zahăr invertit, grăsimi vegetale nehidrogenate, apă, agenți de afânare: bicarbonat de amoniu, bicarbonat de sodiu; aromă de vanilie, amidon din porumb, emulgator: lecitină din soia; sare, conservant: metabisulfit de sodiu.",Ultra processed foods
,Fin Carré,Fin Carré - 100g,"Snacks,  Sweet snacks"," Chocolates,  Milk chocolates","sugar, 18% raisins, cocoa butter, skimmed milk powder, cocoa paste, 6% hazelnut, whey powder, concentrated butter, hazelnut pulp, emulsifier: sunflower lecithin, natural vanilla aroma, chocolate: cocoa: 30% minimum, may contain traces of other nuts, soy, peanuts and gluten",Ultra processed foods
